      Time timeStamp  senderId    seqNum   msgSize
   100.120   100.119         1     10160        64
   100.158   100.156         1     10170        64
   100.712   100.711         1     10236        64
   100.765   100.764         1     10242        64
   100.848   100.847         1     10252        64
   100.897   100.896         1     10256        64
   100.977   100.976         1     10266        64
   101.023   101.022         1     10271        64
   101.128   101.127         1     10281        64
   101.353   101.352         1     10303        64
   101.359   101.358         1     10304        64
   101.656   101.655         1     10334        64
   101.783   101.780         1     10342        64
   101.890   101.889         1     10356        64
   102.004   102.001         1     10372        64
   102.098   102.096         1     10381        64
   102.114   102.111         1     10384        64
   102.142   102.141         1     10387        64
   102.412   102.408         1     10420        64
   102.605   102.604         1     10444        64
   102.673   102.671         1     10448        64
   102.898   102.897         1     10466        64
   102.971   102.970         1     10473        64
   103.110   103.104         1     10487        64
   103.260   103.256         1     10500        64
   103.503   103.502         1     10525        64
   103.755   103.753         1     10549        64
   103.874   103.873         1     10564        64
   104.123   104.122         1     10586        64
   104.245   104.244         1     10598        64
   104.322   104.321         1     10608        64
   104.369   104.368         1     10612        64
   104.624   104.623         1     10636        64
   104.797   104.796         1     10649        64
   104.805   104.804         1     10651        64
   104.808   104.805         1     10652        64
   104.885   104.881         1     10658        64
   104.999   104.998         1     10669        64
   105.097   105.094         1     10677        64
   105.292   105.288         1     10695        64
   105.393   105.392         1     10706        64
   105.595   105.591         1     10725        64
   106.121   106.120         1     10769        64
   106.414   106.413         1     10803        64
   106.810   106.809         1     10844        64
   106.841   106.840         1     10849        64
   106.861   106.860         1     10853        64
   107.449   107.448         1     10916        64
   107.698   107.697         1     10934        64
   108.193   108.188         1     10984        64
   108.485   108.484         1     11004        64
   108.529   108.528         1     11007        64
   108.613   108.611         1     11015        64
   108.765   108.764         1     11032        64
   108.853   108.852         1     11038        64
   108.900   108.898         1     11045        64
   108.959   108.957         1     11051        64
   109.437   109.436         1     11096        64
   109.475   109.474         1     11103        64
   109.697   109.696         1     11130        64
   109.762   109.761         1     11138        64
   109.845   109.843         1     11144        64
   110.082   110.081         1     11163        64
   110.265   110.263         1     11181        64
   110.464   110.462         1     11203        64
   110.997   110.996         1     11253        64
   111.004   111.001         1     11255        64
   111.237   111.236         1     11278        64
   111.274   111.273         1     11283        64
   111.327   111.326         1     11288        64
   111.454   111.453         1     11301        64
   111.999   111.998         1     11347        64
   112.223   112.222         1     11363        64
   112.239   112.238         1     11366        64
   112.264   112.263         1     11368        64
   112.328   112.326         1     11374        64
   112.455   112.454         1     11384        64
   112.526   112.522         1     11394        64
   112.537   112.526         1     11395        64
   112.594   112.593         1     11402        64
   112.639   112.638         1     11407        64
   112.937   112.929         1     11440        64
   113.148   113.147         1     11461        64
   113.174   113.173         1     11464        64
   113.521   113.520         1     11505        64
   113.895   113.894         1     11540        64
   114.274   114.273         1     11575        64
   114.418   114.417         1     11594        64
   114.425   114.424         1     11595        64
   114.433   114.432         1     11597        64
   114.794   114.793         1     11629        64
   114.892   114.891         1     11639        64
   114.895   114.893         1     11640        64
   115.030   115.029         1     11650        64
   115.192   115.191         1     11667        64
   115.207   115.197         1     11670        64
   115.366   115.365         1     11687        64
   115.642   115.640         1     11714        64
   115.691   115.688         1     11721        64
   115.707   115.706         1     11724        64
   116.009   116.008         1     11759        64
   116.285   116.284         1     11784        64
   116.353   116.351         1     11795        64
   116.473   116.472         1     11802        64
   116.538   116.534         1     11812        64
   116.573   116.572         1     11818        64
   116.614   116.606         1     11820        64
   116.649   116.647         1     11824        64
   117.083   117.082         1     11872        64
   117.233   117.232         1     11879        64
   117.252   117.251         1     11882        64
   117.455   117.454         1     11898        64
   117.459   117.455         1     11899        64
   117.553   117.552         1     11912        64
   117.723   117.722         1     11927        64
   117.748   117.744         1     11930        64
   117.755   117.754         1     11932        64
   117.913   117.912         1     11951        64
   117.985   117.983         1     11961        64
   118.175   118.174         1     11975        64
   118.183   118.174         1     11976        64
   118.366   118.365         1     11993        64
   118.418   118.416         1     11996        64
   118.599   118.598         1     12013        64
   118.936   118.935         1     12043        64
   119.034   119.033         1     12055        64
   119.064   119.063         1     12056        64
   119.158   119.157         1     12064        64
   119.550   119.549         1     12094        64
   119.790   119.789         1     12114        64
   119.876   119.873         1     12119        64
   119.923   119.916         1     12125        64
   120.444   120.438         1     12165        64
   120.531   120.530         1     12170        64
   120.662   120.660         1     12180        64
   120.979   120.974         1     12204        64
   121.235   121.234         1     12221        64
   121.455   121.454         1     12238        64
   121.778   121.777         1     12275        64
   122.181   122.180         1     12319        64
   122.375   122.373         1     12333        64
   122.437   122.435         1     12340        64
   122.486   122.485         1     12348        64
   122.535   122.534         1     12354        64
   122.655   122.654         1     12367        64
   122.776   122.775         1     12377        64
   123.030   123.029         1     12408        64
   123.266   123.265         1     12440        64
   123.855   123.854         1     12496        64
   124.266   124.255         1     12544        64
   124.520   124.518         1     12570        64
   124.617   124.613         1     12582        64
   124.634   124.633         1     12583        64
   125.136   125.135         1     12625        64
   125.139   125.135         1     12626        64
   125.183   125.182         1     12633        64
   125.636   125.635         1     12680        64
   125.729   125.727         1     12688        64
   125.751   125.750         1     12692        64
   126.078   126.077         1     12717        64
   126.474   126.469         1     12751        64
   126.548   126.547         1     12761        64
   126.934   126.932         1     12800        64
   127.308   127.307         1     12842        64
   127.383   127.382         1     12846        64
   127.463   127.462         1     12856        64
   127.723   127.722         1     12882        64
   127.890   127.888         1     12901        64
   128.274   128.273         1     12936        64
   128.328   128.326         1     12943        64
   128.598   128.597         1     12982        64
   128.835   128.834         1     13000        64
   129.019   129.018         1     13014        64
   129.341   129.338         1     13050        64
   129.377   129.376         1     13054        64
   129.390   129.389         1     13055        64
   129.497   129.496         1     13068        64
   129.655   129.652         1     13083        64
   129.750   129.749         1     13096        64
   129.806   129.804         1     13103        64
   129.866   129.865         1     13109        64
   129.869   129.867         1     13110        64
   130.018   130.017         1     13125        64
   130.070   130.069         1     13128        64
   130.218   130.217         1     13146        64
   130.232   130.231         1     13148        64
   130.373   130.372         1     13161        64
   130.471   130.469         1     13169        64
   130.659   130.658         1     13191        64
   130.680   130.679         1     13193        64
   130.720   130.711         1     13199        64
