      Time timeStamp  senderId    seqNum   msgSize
   244.985   244.984         1     24681        64
   245.034   245.032         1     24685        64
   245.180   245.179         1     24702        64
   245.204   245.203         1     24704        64
   245.255   245.249         1     24710        64
   245.258   245.254         1     24711        64
   245.313   245.312         1     24717        64
   245.336   245.335         1     24718        64
   245.358   245.357         1     24720        64
   245.392   245.391         1     24724        64
   245.428   245.424         1     24727        64
   245.431   245.427         1     24728        64
   245.439   245.434         1     24732        64
   245.443   245.442         1     24733        64
   245.481   245.479         1     24736        64
   245.486   245.485         1     24737        64
   245.549   245.548         1     24742        64
   245.595   245.594         1     24747        64
   245.598   245.595         1     24748        64
   245.620   245.619         1     24754        64
   245.633   245.632         1     24757        64
   245.663   245.662         1     24760        64
   245.684   245.677         1     24762        64
   245.722   245.721         1     24764        64
   245.810   245.809         1     24774        64
   245.861   245.860         1     24781        64
   245.966   245.965         1     24792        64
   245.969   245.967         1     24793        64
   246.107   246.106         1     24812        64
   246.119   246.118         1     24813        64
   246.312   246.311         1     24836        64
   246.350   246.349         1     24842        64
   246.358   246.357         1     24843        64
   246.491   246.490         1     24851        64
   246.527   246.526         1     24854        64
   246.752   246.751         1     24870        64
   246.849   246.848         1     24886        64
   246.917   246.915         1     24896        64
   246.936   246.935         1     24899        64
   247.133   247.132         1     24921        64
   247.152   247.151         1     24923        64
   247.194   247.192         1     24926        64
   247.235   247.234         1     24929        64
   247.245   247.244         1     24931        64
   247.308   247.307         1     24934        64
   247.311   247.309         1     24935        64
   247.322   247.321         1     24937        64
   247.326   247.322         1     24938        64
   247.405   247.404         1     24944        64
   247.432   247.431         1     24948        64
   247.467   247.465         1     24951        64
   247.508   247.507         1     24954        64
   247.538   247.537         1     24955        64
   247.598   247.597         1     24959        64
   247.607   247.604         1     24961        64
   247.702   247.699         1     24971        64
   247.775   247.773         1     24975        64
   247.878   247.876         1     24981        64
   247.917   247.916         1     24982        64
   248.075   248.074         1     24999        64
   248.112   248.110         1     25004        64
   248.196   248.193         1     25012        64
   248.201   248.198         1     25014        64
   248.292   248.291         1     25029        64
   248.321   248.320         1     25032        64
   248.332   248.327         1     25034        64
   248.346   248.345         1     25037        64
   248.360   248.359         1     25038        64
   248.433   248.429         1     25050        64
   248.576   248.575         1     25064        64
   248.620   248.619         1     25065        64
   248.650   248.647         1     25068        64
   248.661   248.660         1     25069        64
   248.731   248.730         1     25075        64
   248.777   248.775         1     25080        64
   248.916   248.915         1     25092        64
   248.954   248.953         1     25094        64
   249.142   249.141         1     25105        64
   249.173   249.172         1     25107        64
   249.186   249.185         1     25108        64
   249.209   249.207         1     25111        64
   249.212   249.211         1     25112        64
   249.236   249.234         1     25113        64
   249.241   249.240         1     25114        64
   249.288   249.287         1     25117        64
   249.457   249.456         1     25131        64
   249.506   249.504         1     25135        64
   249.575   249.574         1     25141        64
   249.736   249.733         1     25157        64
   249.811   249.806         1     25168        64
   249.813   249.810         1     25169        64
   249.826   249.825         1     25171        64
   249.882   249.881         1     25173        64
   249.963   249.962         1     25178        64
   250.116   250.115         1     25194        64
   250.143   250.142         1     25197        64
   250.252   250.251         1     25206        64
   250.440   250.439         1     25219        64
   250.705   250.704         1     25248        64
   250.727   250.726         1     25250        64
   250.769   250.768         1     25255        64
   251.076   251.075         1     25276        64
   251.093   251.091         1     25279        64
   251.210   251.209         1     25292        64
   251.215   251.214         1     25293        64
   251.250   251.246         1     25295        64
   251.337   251.336         1     25307        64
   251.345   251.344         1     25310        64
   251.489   251.488         1     25326        64
   251.515   251.514         1     25332        64
   251.555   251.554         1     25337        64
   251.680   251.679         1     25348        64
   251.772   251.771         1     25358        64
   251.791   251.790         1     25361        64
   251.847   251.842         1     25369        64
   251.917   251.916         1     25376        64
   251.940   251.939         1     25378        64
   251.943   251.939         1     25379        64
   252.053   252.050         1     25388        64
   252.125   252.124         1     25394        64
   252.185   252.184         1     25401        64
   252.208   252.207         1     25405        64
   252.284   252.283         1     25412        64
   252.299   252.298         1     25413        64
   252.326   252.325         1     25415        64
   252.363   252.362         1     25418        64
   252.407   252.405         1     25423        64
   252.467   252.466         1     25428        64
   252.733   252.732         1     25442        64
   252.743   252.742         1     25446        64
   252.828   252.827         1     25451        64
   252.892   252.891         1     25454        64
   252.903   252.902         1     25455        64
   252.939   252.938         1     25460        64
   252.976   252.975         1     25464        64
   253.132   253.131         1     25479        64
   253.175   253.174         1     25483        64
   253.642   253.641         1     25525        64
   253.674   253.670         1     25530        64
   253.737   253.736         1     25539        64
   253.828   253.826         1     25545        64
   253.859   253.856         1     25549        64
   253.866   253.863         1     25551        64
   253.881   253.874         1     25555        64
   253.966   253.964         1     25563        64
   253.992   253.991         1     25565        64
   254.078   254.076         1     25570        64
   254.159   254.157         1     25576        64
   254.382   254.381         1     25592        64
   254.399   254.396         1     25594        64
   254.407   254.405         1     25595        64
   254.466   254.464         1     25600        64
   254.543   254.539         1     25607        64
   254.551   254.550         1     25608        64
   254.694   254.691         1     25620        64
   254.733   254.732         1     25625        64
   254.791   254.790         1     25631        64
   254.875   254.868         1     25639        64
   255.004   255.003         1     25650        64
   255.006   255.005         1     25651        64
   255.020   255.019         1     25652        64
   255.032   255.031         1     25654        64
   255.039   255.036         1     25656        64
   255.089   255.088         1     25662        64
   255.112   255.111         1     25664        64
   255.167   255.163         1     25671        64
   255.212   255.211         1     25679        64
   255.242   255.240         1     25684        64
   255.263   255.260         1     25689        64
   255.322   255.321         1     25693        64
   255.338   255.337         1     25695        64
   255.578   255.577         1     25714        64
   255.664   255.663         1     25722        64
   255.694   255.693         1     25723        64
   256.037   256.036         1     25753        64
   256.161   256.160         1     25766        64
   256.272   256.271         1     25778        64
   256.274   256.271         1     25779        64
   256.317   256.316         1     25789        64
   256.403   256.402         1     25800        64
   256.407   256.402         1     25801        64
   256.422   256.421         1     25802        64
   256.429   256.428         1     25804        64
   256.549   256.548         1     25815        64
   256.716   256.714         1     25830        64
   256.806   256.801         1     25838        64
   256.809   256.801         1     25839        64
   256.883   256.881         1     25847        64
   256.898   256.891         1     25850        64
   256.992   256.991         1     25856        64
   257.015   257.013         1     25859        64
   257.059   257.058         1     25862        64
   257.066   257.065         1     25863        64
   257.279   257.273         1     25887        64
   257.298   257.296         1     25889        64
   257.376   257.375         1     25897        64
   257.406   257.405         1     25904        64
   257.419   257.418         1     25905        64
   257.464   257.463         1     25908        64
   257.575   257.574         1     25914        64
   257.596   257.595         1     25916        64
   257.720   257.718         1     25928        64
   257.752   257.751         1     25935        64
   257.785   257.784         1     25938        64
   257.788   257.786         1     25939        64
   257.844   257.843         1     25945        64
   257.883   257.881         1     25949        64
   257.893   257.892         1     25951        64
   257.977   257.976         1     25962        64
   257.981   257.980         1     25963        64
   258.128   258.118         1     25974        64
   258.237   258.233         1     25982        64
   258.242   258.236         1     25983        64
   258.331   258.330         1     25995        64
   258.347   258.346         1     25997        64
   258.372   258.371         1     25999        64
   258.470   258.469         1     26005        64
   258.600   258.599         1     26014        64
   258.606   258.605         1     26015        64
   258.663   258.659         1     26020        64
   258.665   258.662         1     26021        64
   258.918   258.917         1     26045        64
   259.062   259.060         1     26061        64
   259.066   259.065         1     26062        64
   259.224   259.223         1     26077        64
   259.264   259.262         1     26080        64
   259.324   259.323         1     26090        64
   259.337   259.328         1     26092        64
   259.421   259.416         1     26099        64
   259.497   259.496         1     26108        64
   259.499   259.497         1     26109        64
   259.538   259.537         1     26114        64
   259.555   259.546         1     26116        64
   259.738   259.736         1     26141        64
   259.755   259.754         1     26144        64
   259.765   259.763         1     26145        64
   259.849   259.846         1     26149        64
   259.952   259.951         1     26159        64
   259.990   259.989         1     26164        64
   259.996   259.992         1     26166        64
   260.032   260.031         1     26171        64
   260.117   260.116         1     26182        64
   260.216   260.215         1     26198        64
   260.270   260.269         1     26204        64
   260.288   260.287         1     26205        64
   260.311   260.310         1     26208        64
   260.362   260.361         1     26214        64
   260.384   260.383         1     26216        64
   260.521   260.520         1     26227        64
   260.748   260.747         1     26243        64
   260.798   260.794         1     26248        64
   260.818   260.817         1     26251        64
   260.839   260.838         1     26253        64
   260.854   260.853         1     26255        64
   260.859   260.858         1     26257        64
   260.913   260.909         1     26263        64
   260.947   260.946         1     26271        64
   260.957   260.956         1     26273        64
   261.017   261.016         1     26282        64
   261.065   261.064         1     26285        64
   261.091   261.090         1     26286        64
   261.106   261.105         1     26287        64
   261.145   261.144         1     26291        64
   261.220   261.218         1     26300        64
   261.226   261.222         1     26303        64
   261.230   261.228         1     26304        64
   261.232   261.229         1     26305        64
   261.235   261.231         1     26306        64
   261.254   261.252         1     26309        64
   261.271   261.270         1     26310        64
   261.330   261.329         1     26314        64
   261.371   261.370         1     26322        64
   261.380   261.377         1     26324        64
   261.434   261.433         1     26328        64
   261.453   261.451         1     26330        64
   261.476   261.475         1     26333        64
   261.488   261.487         1     26335        64
   261.502   261.501         1     26337        64
   261.505   261.503         1     26338        64
   261.614   261.613         1     26345        64
   261.655   261.652         1     26352        64
   261.668   261.663         1     26354        64
   261.775   261.774         1     26362        64
   261.896   261.894         1     26372        64
   261.952   261.951         1     26380        64
   261.961   261.960         1     26382        64
   262.005   262.004         1     26387        64
   262.165   262.164         1     26401        64
   262.308   262.307         1     26418        64
   262.505   262.504         1     26433        64
   262.528   262.524         1     26440        64
   262.576   262.575         1     26445        64
   262.598   262.597         1     26448        64
   262.601   262.600         1     26449        64
   262.683   262.682         1     26457        64
   262.700   262.698         1     26459        64
   262.712   262.711         1     26462        64
   262.767   262.766         1     26466        64
   262.801   262.800         1     26470        64
   262.845   262.843         1     26472        64
   262.851   262.847         1     26474        64
   262.936   262.935         1     26480        64
   262.976   262.975         1     26482        64
   262.994   262.993         1     26483        64
   263.114   263.113         1     26498        64
   263.189   263.187         1     26510        64
   263.357   263.356         1     26528        64
   263.388   263.387         1     26532        64
   263.505   263.504         1     26541        64
   263.668   263.666         1     26550        64
   263.671   263.670         1     26551        64
   263.725   263.724         1     26557        64
   263.754   263.753         1     26559        64
   263.813   263.812         1     26570        64
   263.852   263.851         1     26572        64
   264.002   264.001         1     26588        64
   264.127   264.114         1     26594        64
   264.197   264.195         1     26600        64
   264.337   264.336         1     26617        64
   264.653   264.650         1     26647        64
   264.681   264.680         1     26652        64
   264.811   264.810         1     26665        64
   264.853   264.852         1     26668        64
   264.877   264.876         1     26672        64
   264.880   264.877         1     26673        64
   264.884   264.879         1     26674        64
   264.933   264.932         1     26680        64
   265.040   265.036         1     26692        64
   265.070   265.069         1     26699        64
   265.123   265.122         1     26709        64
   265.135   265.131         1     26711        64
   265.146   265.143         1     26713        64
   265.166   265.165         1     26716        64
   265.214   265.213         1     26721        64
   265.296   265.290         1     26731        64
   265.304   265.303         1     26734        64
   265.307   265.306         1     26735        64
   265.354   265.353         1     26739        64
   265.384   265.382         1     26744        64
   265.394   265.392         1     26745        64
   265.496   265.495         1     26754        64
   265.512   265.511         1     26756        64
   265.576   265.574         1     26764        64
   265.719   265.718         1     26779        64
   265.724   265.723         1     26780        64
   265.792   265.791         1     26784        64
   265.929   265.928         1     26797        64
   265.983   265.980         1     26803        64
   266.079   266.078         1     26811        64
   266.248   266.247         1     26823        64
   266.435   266.434         1     26831        64
   266.460   266.459         1     26833        64
   266.526   266.521         1     26840        64
   266.687   266.686         1     26854        64
   266.690   266.689         1     26855        64
   266.876   266.873         1     26874        64
   266.923   266.922         1     26882        64
   266.962   266.961         1     26888        64
   266.991   266.985         1     26892        64
   267.004   267.002         1     26896        64
   267.063   267.062         1     26901        64
   267.156   267.145         1     26906        64
   267.201   267.200         1     26910        64
   267.205   267.201         1     26911        64
   267.221   267.217         1     26915        64
   267.291   267.289         1     26923        64
   267.615   267.610         1     26955        64
   267.646   267.639         1     26958        64
   267.666   267.665         1     26959        64
   267.828   267.821         1     26977        64
   267.841   267.840         1     26979        64
   267.872   267.871         1     26984        64
   268.116   268.115         1     27006        64
   268.143   268.141         1     27010        64
   268.202   268.201         1     27016        64
   268.222   268.220         1     27019        64
   268.348   268.347         1     27031        64
   268.385   268.384         1     27035        64
   268.390   268.385         1     27037        64
   268.407   268.403         1     27040        64
   268.444   268.443         1     27045        64
   268.484   268.483         1     27054        64
   268.520   268.519         1     27061        64
   268.662   268.661         1     27074        64
   268.712   268.710         1     27077        64
   268.775   268.773         1     27081        64
   268.791   268.790         1     27084        64
   268.842   268.832         1     27088        64
   268.851   268.849         1     27090        64
   268.962   268.961         1     27099        64
   269.196   269.195         1     27116        64
   269.231   269.230         1     27119        64
   269.365   269.363         1     27131        64
   269.536   269.533         1     27145        64
   269.579   269.577         1     27155        64
   269.630   269.629         1     27163        64
   269.748   269.747         1     27172        64
   269.940   269.936         1     27184        64
   269.984   269.982         1     27191        64
   270.032   270.029         1     27196        64
   270.132   270.130         1     27201        64
   270.138   270.137         1     27202        64
   270.244   270.243         1     27207        64
   270.254   270.253         1     27208        64
   270.447   270.446         1     27224        64
   270.489   270.488         1     27228        64
   270.564   270.563         1     27238        64
   270.574   270.568         1     27240        64
   270.614   270.613         1     27244        64
   270.645   270.643         1     27247        64
   270.685   270.684         1     27250        64
   270.701   270.700         1     27254        64
   270.729   270.728         1     27257        64
   270.790   270.789         1     27259        64
   270.848   270.847         1     27267        64
   270.862   270.861         1     27269        64
   270.894   270.891         1     27272        64
   270.910   270.909         1     27274        64
   270.970   270.969         1     27280        64
   271.012   271.011         1     27283        64
   271.091   271.086         1     27295        64
   271.188   271.187         1     27309        64
   271.266   271.265         1     27324        64
   271.309   271.304         1     27329        64
   271.451   271.442         1     27340        64
   271.571   271.570         1     27348        64
   271.591   271.590         1     27351        64
   271.654   271.653         1     27356        64
   271.747   271.746         1     27363        64
   271.832   271.831         1     27369        64
   271.908   271.907         1     27376        64
   271.922   271.921         1     27377        64
   271.962   271.960         1     27379        64
   272.003   272.002         1     27384        64
   272.140   272.139         1     27398        64
   272.186   272.185         1     27403        64
   272.213   272.212         1     27405        64
   272.251   272.250         1     27409        64
   272.453   272.452         1     27426        64
   272.530   272.529         1     27429        64
   272.627   272.626         1     27434        64
   272.695   272.694         1     27441        64
   272.731   272.730         1     27446        64
   272.894   272.893         1     27459        64
   272.917   272.916         1     27462        64
   272.933   272.932         1     27463        64
   273.045   273.044         1     27478        64
   273.065   273.064         1     27480        64
   273.120   273.117         1     27486        64
   273.131   273.130         1     27487        64
   273.142   273.141         1     27488        64
   273.222   273.221         1     27492        64
   273.262   273.260         1     27496        64
   273.309   273.307         1     27502        64
   273.425   273.424         1     27515        64
   273.459   273.458         1     27518        64
   273.583   273.581         1     27530        64
   273.730   273.729         1     27545        64
   273.741   273.739         1     27549        64
   273.785   273.781         1     27554        64
   273.789   273.784         1     27555        64
   273.812   273.810         1     27558        64
   273.969   273.968         1     27571        64
   273.978   273.977         1     27573        64
   273.983   273.982         1     27574        64
   274.032   274.031         1     27581        64
   274.174   274.169         1     27590        64
   274.633   274.632         1     27622        64
   274.775   274.774         1     27631        64
   274.871   274.870         1     27637        64
   275.051   275.048         1     27656        64
   275.177   275.176         1     27668        64
   275.305   275.304         1     27679        64
   275.336   275.331         1     27682        64
   275.357   275.356         1     27684        64
   275.398   275.397         1     27688        64
   275.449   275.448         1     27692        64
   275.471   275.470         1     27697        64
   275.495   275.494         1     27698        64
   275.723   275.722         1     27714        64
   275.750   275.749         1     27715        64
   275.757   275.755         1     27716        64
   275.762   275.760         1     27717        64
   275.922   275.921         1     27738        64
   276.072   276.071         1     27758        64
   276.087   276.085         1     27760        64
   276.119   276.118         1     27762        64
   276.134   276.133         1     27765        64
   276.487   276.484         1     27794        64
   276.659   276.658         1     27809        64
   276.747   276.745         1     27817        64
   276.798   276.797         1     27824        64
   276.957   276.955         1     27837        64
   276.980   276.979         1     27839        64
   277.294   277.293         1     27867        64
   277.308   277.307         1     27869        64
   277.432   277.431         1     27878        64
   277.465   277.458         1     27882        64
   277.523   277.522         1     27887        64
   277.560   277.558         1     27890        64
   277.633   277.632         1     27897        64
   277.682   277.680         1     27902        64
   277.726   277.725         1     27907        64
   277.738   277.735         1     27910        64
   277.764   277.762         1     27913        64
   277.970   277.969         1     27930        64
   278.045   278.044         1     27938        64
   278.139   278.138         1     27942        64
   278.285   278.284         1     27959        64
   278.327   278.326         1     27963        64
   278.332   278.331         1     27964        64
   278.334   278.332         1     27965        64
   278.385   278.384         1     27972        64
   278.489   278.488         1     27980        64
   278.516   278.510         1     27983        64
   278.539   278.538         1     27985        64
   278.570   278.569         1     27987        64
   278.574   278.573         1     27988        64
   278.599   278.598         1     27991        64
   278.616   278.615         1     27995        64
   278.739   278.738         1     28002        64
   278.893   278.892         1     28011        64
   278.899   278.898         1     28012        64
   278.962   278.961         1     28018        64
   279.177   279.175         1     28033        64
   279.203   279.201         1     28038        64
   279.215   279.213         1     28040        64
   279.217   279.216         1     28041        64
   279.264   279.262         1     28046        64
   279.313   279.305         1     28051        64
   279.325   279.324         1     28052        64
   279.411   279.410         1     28056        64
   279.502   279.501         1     28068        64
   279.505   279.502         1     28069        64
   279.804   279.800         1     28099        64
   279.861   279.859         1     28106        64
   280.000   279.999         1     28119        64
   280.004   280.003         1     28120        64
   280.052   280.051         1     28123        64
   280.067   280.061         1     28128        64
   280.078   280.075         1     28132        64
   280.095   280.094         1     28134        64
   280.180   280.176         1     28145        64
   280.222   280.221         1     28149        64
   280.246   280.245         1     28153        64
   280.327   280.326         1     28157        64
   280.352   280.351         1     28159        64
   280.369   280.368         1     28162        64
   280.687   280.685         1     28192        64
   280.713   280.712         1     28196        64
   280.739   280.736         1     28202        64
   280.800   280.799         1     28207        64
   280.822   280.820         1     28211        64
   281.053   281.052         1     28233        64
   281.064   281.058         1     28235        64
   281.206   281.203         1     28243        64
   281.264   281.263         1     28253        64
   281.469   281.468         1     28273        64
   281.526   281.525         1     28279        64
   281.593   281.592         1     28286        64
   281.663   281.662         1     28293        64
   281.731   281.728         1     28302        64
   281.755   281.750         1     28308        64
   281.757   281.754         1     28309        64
   281.766   281.763         1     28312        64
   281.821   281.819         1     28320        64
   281.850   281.849         1     28321        64
   281.866   281.865         1     28323        64
   281.907   281.905         1     28325        64
   281.913   281.908         1     28327        64
   281.995   281.992         1     28334        64
   282.030   282.026         1     28340        64
   282.072   282.071         1     28345        64
   282.308   282.306         1     28368        64
   282.353   282.352         1     28372        64
   282.447   282.446         1     28379        64
   282.451   282.447         1     28380        64
   282.578   282.577         1     28395        64
   282.585   282.584         1     28396        64
   282.778   282.777         1     28407        64
   282.781   282.779         1     28408        64
   282.967   282.964         1     28431        64
   283.060   283.059         1     28438        64
   283.099   283.098         1     28443        64
   283.104   283.101         1     28445        64
   283.108   283.103         1     28446        64
   283.140   283.138         1     28448        64
   283.365   283.364         1     28466        64
   283.645   283.644         1     28493        64
   283.650   283.646         1     28494        64
   283.718   283.717         1     28505        64
   283.733   283.732         1     28507        64
   283.872   283.871         1     28521        64
   283.994   283.992         1     28531        64
   284.119   284.118         1     28540        64
   284.203   284.201         1     28546        64
   284.213   284.212         1     28548        64
   284.223   284.221         1     28549        64
   284.268   284.263         1     28555        64
   284.336   284.333         1     28560        64
   284.507   284.505         1     28576        64
   284.527   284.526         1     28580        64
   284.587   284.586         1     28585        64
   284.591   284.590         1     28586        64
   284.608   284.607         1     28587        64
   284.638   284.637         1     28589        64
   284.682   284.681         1     28590        64
   284.825   284.824         1     28600        64
   284.858   284.857         1     28603        64
   284.863   284.858         1     28604        64
   284.873   284.872         1     28605        64
   284.902   284.901         1     28608        64
   284.943   284.942         1     28613        64
   285.088   285.087         1     28620        64
   285.158   285.153         1     28627        64
   285.190   285.188         1     28633        64
   285.205   285.204         1     28635        64
   285.263   285.262         1     28641        64
   285.296   285.295         1     28646        64
   285.306   285.305         1     28648        64
   285.407   285.406         1     28653        64
   285.415   285.414         1     28654        64
   285.480   285.479         1     28660        64
   285.619   285.618         1     28669        64
   285.684   285.682         1     28675        64
   285.687   285.686         1     28676        64
   285.949   285.946         1     28697        64
   286.225   286.222         1     28720        64
   286.280   286.279         1     28723        64
   286.290   286.289         1     28724        64
   286.319   286.317         1     28727        64
   286.358   286.357         1     28732        64
   286.394   286.393         1     28736        64
   286.501   286.500         1     28744        64
   286.569   286.558         1     28753        64
   286.574   286.572         1     28755        64
   286.712   286.711         1     28764        64
   286.741   286.740         1     28766        64
   286.848   286.847         1     28774        64
   286.932   286.931         1     28779        64
   286.947   286.939         1     28781        64
   287.020   287.019         1     28789        64
   287.234   287.233         1     28809        64
   287.259   287.258         1     28811        64
   287.270   287.268         1     28813        64
   287.274   287.273         1     28814        64
   287.323   287.322         1     28821        64
   287.351   287.350         1     28824        64
   287.396   287.394         1     28834        64
   287.440   287.439         1     28839        64
   287.499   287.498         1     28842        64
   287.512   287.506         1     28844        64
   287.561   287.558         1     28853        64
   287.614   287.613         1     28858        64
   287.618   287.615         1     28860        64
   287.645   287.644         1     28862        64
   287.733   287.732         1     28869        64
   287.866   287.860         1     28877        64
   287.947   287.946         1     28883        64
   288.073   288.072         1     28894        64
   288.077   288.076         1     28895        64
   288.144   288.142         1     28903        64
   288.154   288.153         1     28904        64
   288.217   288.216         1     28910        64
   288.231   288.230         1     28915        64
   288.268   288.265         1     28918        64
   288.344   288.343         1     28924        64
   288.399   288.398         1     28928        64
   288.437   288.436         1     28932        64
   288.489   288.488         1     28936        64
   288.506   288.504         1     28939        64
   288.521   288.520         1     28941        64
   288.574   288.569         1     28945        64
   288.632   288.631         1     28949        64
   288.688   288.687         1     28951        64
   288.712   288.710         1     28952        64
   288.737   288.735         1     28956        64
   288.740   288.739         1     28957        64
   288.770   288.769         1     28959        64
   288.802   288.797         1     28963        64
   288.905   288.904         1     28973        64
   288.981   288.980         1     28978        64
   288.999   288.997         1     28981        64
   289.036   289.035         1     28984        64
   289.104   289.103         1     28990        64
   289.175   289.174         1     28996        64
   289.183   289.175         1     28997        64
   289.195   289.194         1     29000        64
   289.232   289.231         1     29002        64
   289.296   289.292         1     29011        64
   289.343   289.342         1     29021        64
   289.396   289.395         1     29025        64
   289.452   289.451         1     29035        64
   289.499   289.498         1     29041        64
   289.546   289.545         1     29044        64
   289.648   289.643         1     29055        64
   289.695   289.694         1     29061        64
   289.837   289.833         1     29073        64
   289.951   289.950         1     29081        64
   289.960   289.957         1     29083        64
   289.994   289.987         1     29089        64
   290.001   289.993         1     29092        64
   290.068   290.067         1     29097        64
   290.072   290.071         1     29098        64
   290.269   290.267         1     29123        64
   290.331   290.326         1     29128        64
   290.367   290.366         1     29131        64
   290.398   290.397         1     29139        64
   290.403   290.397         1     29140        64
   290.429   290.428         1     29143        64
   290.459   290.458         1     29146        64
   290.578   290.576         1     29153        64
   290.614   290.607         1     29156        64
   290.799   290.797         1     29167        64
   290.823   290.822         1     29171        64
   290.900   290.899         1     29180        64
   290.971   290.970         1     29186        64
   290.984   290.983         1     29188        64
   291.041   291.036         1     29196        64
   291.052   291.051         1     29198        64
   291.131   291.130         1     29204        64
   291.133   291.130         1     29206        64
   291.179   291.178         1     29212        64
   291.185   291.184         1     29213        64
   291.251   291.250         1     29216        64
   291.360   291.359         1     29224        64
   291.378   291.377         1     29226        64
   291.388   291.387         1     29228        64
   291.511   291.510         1     29236        64
   291.676   291.670         1     29247        64
   291.687   291.686         1     29249        64
   291.734   291.733         1     29257        64
   291.797   291.795         1     29262        64
   291.861   291.860         1     29263        64
   291.961   291.960         1     29273        64
   292.022   292.021         1     29279        64
   292.029   292.028         1     29280        64
   292.091   292.090         1     29284        64
   292.131   292.125         1     29290        64
   292.190   292.189         1     29296        64
   292.205   292.204         1     29298        64
   292.243   292.242         1     29299        64
   292.469   292.466         1     29322        64
   292.484   292.482         1     29323        64
   292.511   292.508         1     29327        64
   292.612   292.611         1     29335        64
   292.639   292.637         1     29336        64
   292.650   292.649         1     29337        64
   292.697   292.696         1     29344        64
   292.793   292.792         1     29355        64
   292.891   292.890         1     29367        64
   293.002   292.998         1     29383        64
   293.027   293.025         1     29386        64
   293.057   293.056         1     29390        64
   293.184   293.183         1     29399        64
   293.209   293.208         1     29402        64
   293.286   293.285         1     29409        64
   293.319   293.318         1     29415        64
   293.369   293.368         1     29419        64
   293.416   293.413         1     29426        64
   293.482   293.481         1     29429        64
   293.515   293.514         1     29432        64
   293.588   293.587         1     29437        64
   293.625   293.624         1     29440        64
   293.780   293.779         1     29452        64
   293.802   293.801         1     29455        64
   293.807   293.803         1     29457        64
   293.823   293.816         1     29459        64
   293.873   293.872         1     29465        64
   293.895   293.894         1     29467        64
   293.922   293.918         1     29470        64
   293.942   293.941         1     29472        64
   294.043   294.039         1     29483        64
   294.061   294.059         1     29484        64
   294.208   294.207         1     29492        64
   294.348   294.347         1     29514        64
   294.365   294.364         1     29515        64
   294.400   294.399         1     29518        64
   294.410   294.408         1     29519        64
   294.482   294.480         1     29524        64
   294.503   294.502         1     29526        64
   294.507   294.503         1     29527        64
   294.771   294.770         1     29548        64
   294.773   294.771         1     29549        64
   294.777   294.772         1     29550        64
   294.859   294.858         1     29557        64
   294.908   294.900         1     29561        64
   294.925   294.924         1     29562        64
   295.087   295.086         1     29573        64
   295.099   295.098         1     29574        64
   295.104   295.098         1     29575        64
   295.165   295.159         1     29583        64
   295.381   295.380         1     29603        64
   295.397   295.396         1     29604        64
   295.420   295.419         1     29605        64
   295.442   295.440         1     29608        64
   295.469   295.466         1     29611        64
   295.540   295.539         1     29619        64
   295.656   295.652         1     29629        64
   295.659   295.655         1     29630        64
   295.682   295.681         1     29635        64
   295.687   295.686         1     29637        64
   295.747   295.746         1     29648        64
   295.892   295.891         1     29657        64
   295.912   295.911         1     29658        64
   295.932   295.931         1     29660        64
   295.935   295.934         1     29661        64
   296.040   296.039         1     29673        64
   296.092   296.091         1     29679        64
   296.133   296.125         1     29684        64
   296.144   296.143         1     29685        64
   296.154   296.150         1     29687        64
   296.208   296.205         1     29693        64
   296.217   296.216         1     29694        64
   296.221   296.220         1     29695        64
   296.281   296.280         1     29702        64
   296.323   296.316         1     29706        64
   296.349   296.348         1     29711        64
   296.444   296.443         1     29726        64
   296.473   296.467         1     29730        64
   296.479   296.473         1     29733        64
   296.493   296.492         1     29736        64
   296.511   296.508         1     29741        64
   296.547   296.546         1     29745        64
   296.694   296.693         1     29755        64
   296.788   296.787         1     29761        64
   296.844   296.842         1     29768        64
   296.884   296.883         1     29771        64
   297.067   297.066         1     29793        64
   297.122   297.121         1     29797        64
   297.277   297.276         1     29813        64
   297.354   297.353         1     29820        64
   297.386   297.384         1     29823        64
   297.470   297.466         1     29832        64
   297.487   297.486         1     29834        64
   297.498   297.488         1     29835        64
   297.675   297.674         1     29855        64
   297.704   297.702         1     29859        64
   297.853   297.852         1     29873        64
   297.856   297.854         1     29874        64
   297.885   297.883         1     29876        64
   297.894   297.893         1     29877        64
   298.134   298.133         1     29899        64
   298.141   298.139         1     29900        64
   298.204   298.202         1     29909        64
   298.230   298.227         1     29916        64
   298.308   298.307         1     29925        64
   298.318   298.316         1     29927        64
   298.321   298.320         1     29928        64
   298.336   298.335         1     29929        64
   298.349   298.348         1     29931        64
   298.355   298.349         1     29932        64
   298.364   298.362         1     29935        64
   298.368   298.367         1     29936        64
   298.414   298.413         1     29942        64
   298.480   298.479         1     29954        64
   298.484   298.480         1     29955        64
   298.552   298.551         1     29959        64
   298.563   298.562         1     29961        64
   298.589   298.588         1     29962        64
   298.611   298.610         1     29964        64
   298.625   298.624         1     29966        64
   298.637   298.636         1     29968        64
   298.641   298.639         1     29969        64
   298.673   298.672         1     29970        64
   298.742   298.740         1     29977        64
   298.759   298.758         1     29978        64
   298.787   298.785         1     29981        64
   298.798   298.797         1     29985        64
   298.854   298.851         1     29992        64
   298.905   298.904         1     30003        64
   298.915   298.913         1     30005        64
   298.918   298.914         1     30006        64
